city,date,time,air_temperature,dew_point,relative_humidity,precipitation,snow_depth,wind_direction,avg_wind_speed,sea_level_pressure
Mexico City,2024-04-18,22:00:00,28.0,2.2,19,0.0,,290,22.0,1023.0
Mexico City,2024-04-18,23:00:00,26.0,3.9,24,0.0,,110,26.0,1024.0
Mexico City,2024-04-19,00:00:00,25.3,14.1,50,0.0,,243,11.1,1000.7
Mexico City,2024-04-19,01:00:00,23.8,13.6,53,0.0,,288,11.1,1001.5
Mexico City,2024-04-19,02:00:00,22.3,13.4,57,0.0,,308,11.1,1002.2
Mexico City,2024-04-19,03:00:00,22.0,5.8,35,0.0,,10,19.0,1027.0
Mexico City,2024-04-19,04:00:00,22.0,5.8,35,0.0,,350,11.0,1027.0
Mexico City,2024-04-19,05:00:00,22.0,8.1,41,0.0,,280,19.0,1027.0
Mexico City,2024-04-19,06:00:00,21.0,6.9,40,0.0,,280,9.0,1027.0
Mexico City,2024-04-19,07:00:00,20.0,7.0,43,0.0,,291,5.5,1026.0
Mexico City,2024-04-19,08:00:00,19.0,7.1,46,0.0,,60,6.0,1026.0
Mexico City,2024-04-19,09:00:00,18.0,7.1,49,0.0,,60,7.0,1025.0
Mexico City,2024-04-19,10:00:00,17.0,7.1,52,0.0,,50,6.0,1025.0
Mexico City,2024-04-19,11:00:00,17.0,7.1,52,0.0,,131,3.7,1026.0
Mexico City,2024-04-19,12:00:00,16.0,7.0,55,0.0,,100,15.0,1027.0
Mexico City,2024-04-19,13:00:00,18.0,7.1,49,0.0,,90,11.0,1027.0
Mexico City,2024-04-19,14:00:00,20.0,7.0,43,0.0,,240,11.0,1028.0
Mexico City,2024-04-19,15:00:00,24.0,7.2,34,0.0,,140,6.0,1028.0
Mexico City,2024-04-19,16:00:00,25.0,7.2,32,0.0,,270,9.0,1027.0
Mexico City,2024-04-19,17:00:00,27.0,5.9,26,0.0,,130,7.0,1026.0
Mexico City,2024-04-19,18:00:00,28.0,4.9,23,0.0,,60,9.0,1025.0
Mexico City,2024-04-19,19:00:00,30.0,3.9,19,0.0,,130,17.0,1024.0
Mexico City,2024-04-19,20:00:00,27.0,4.1,23,0.0,,180,19.0,1023.0
Mexico City,2024-04-19,21:00:00,26.0,5.0,26,0.2,,210,19.0,1023.0
Mexico City,2024-04-19,22:00:00,24.0,5.8,31,0.4,,300,15.0,1023.0
Mexico City,2024-04-19,23:00:00,21.0,9.9,49,1.9,,340,19.0,1025.0
Mexico City,2024-04-20,00:00:00,19.0,8.9,52,0.2,,30,11.0,1027.0
Mexico City,2024-04-20,01:00:00,18.0,11.1,64,1.4,,20,11.0,1028.0
Mexico City,2024-04-20,02:00:00,16.0,12.0,77,0.0,,90,11.0,1028.0
Mexico City,2024-04-20,03:00:00,16.0,11.0,72,0.0,,140,6.0,1028.0
Mexico City,2024-04-20,04:00:00,17.0,11.1,68,0.1,,80,9.0,1028.0
Mexico City,2024-04-20,05:00:00,17.0,9.9,63,0.0,,360,15.0,1028.0
Mexico City,2024-04-20,06:00:00,17.0,11.9,72,0.0,,290,15.0,1028.0
Mexico City,2024-04-20,07:00:00,17.0,11.9,72,0.0,,90,6.0,1027.0
Mexico City,2024-04-20,08:00:00,16.0,12.9,82,0.0,,60,11.0,1027.0
Mexico City,2024-04-20,09:00:00,16.0,12.9,82,0.0,,60,9.0,1027.0
Mexico City,2024-04-20,10:00:00,15.0,12.0,82,0.0,,170,11.0,1026.0
Mexico City,2024-04-20,11:00:00,16.0,12.0,77,0.0,,220,7.0,1027.0
Mexico City,2024-04-20,12:00:00,16.0,12.0,77,0.0,,230,6.0,1027.0
Mexico City,2024-04-20,13:00:00,18.0,12.0,68,0.0,,80,7.0,1027.0
Mexico City,2024-04-20,14:00:00,18.0,12.0,68,0.0,,70,13.0,1028.0
Mexico City,2024-04-20,15:00:00,20.0,11.0,56,0.0,,90,11.0,1028.0
Mexico City,2024-04-20,16:00:00,25.0,8.1,34,0.0,,20,6.0,1028.0
Mexico City,2024-04-20,17:00:00,26.0,8.0,32,0.0,,50,15.0,1027.0
Mexico City,2024-04-20,18:00:00,27.0,5.9,26,0.0,,360,17.0,1026.0
Mexico City,2024-04-20,19:00:00,26.0,5.0,26,0.0,,280,9.0,1025.0
Mexico City,2024-04-20,20:00:00,26.0,3.3,23,0.0,,280,11.0,1024.0
Mexico City,2024-04-20,21:00:00,25.0,8.1,34,0.3,,220,26.0,1024.0
Mexico City,2024-04-20,22:00:00,23.0,7.1,36,0.5,,230,22.0,1024.0
Mexico City,2024-04-20,23:00:00,22.0,8.1,41,0.2,,260,19.0,1024.0
Mexico City,2024-04-21,00:00:00,20.0,10.1,53,0.0,,360,28.0,1026.0
Mexico City,2024-04-21,01:00:00,19.0,10.0,56,0.0,,40,11.0,1026.0
Mexico City,2024-04-21,02:00:00,19.0,8.9,52,0.0,,360,11.0,1027.0
Mexico City,2024-04-21,03:00:00,19.0,8.0,49,0.0,,340,11.0,1028.0
Mexico City,2024-04-21,04:00:00,18.0,8.0,52,0.0,,310,7.0,1028.0
Mexico City,2024-04-21,05:00:00,18.0,9.1,56,0.0,,240,9.0,1028.0
Mexico City,2024-04-21,06:00:00,18.0,8.0,52,0.0,,248,7.4,1027.0
Mexico City,2024-04-21,07:00:00,17.0,7.9,55,0.0,,244,5.5,1026.0
Mexico City,2024-04-21,08:00:00,17.0,7.9,55,0.0,,238,3.7,1026.0
Mexico City,2024-04-21,09:00:00,17.0,8.9,59,0.0,,223,3.7,1025.0
Mexico City,2024-04-21,10:00:00,16.0,8.0,59,0.0,,175,3.7,1026.0
Mexico City,2024-04-21,11:00:00,15.0,8.9,67,0.0,,70,7.0,1026.0
Mexico City,2024-04-21,12:00:00,15.0,8.9,67,0.0,,70,6.0,1027.0
Mexico City,2024-04-21,13:00:00,16.0,10.1,68,0.0,,60,11.0,1027.0
Mexico City,2024-04-21,14:00:00,19.0,8.9,52,0.0,,120,6.0,1028.0
Mexico City,2024-04-21,15:00:00,22.0,8.1,41,0.0,,160,6.0,1028.0
Mexico City,2024-04-21,16:00:00,25.0,5.2,28,0.0,,300,11.0,1027.0
Mexico City,2024-04-21,17:00:00,26.0,3.3,23,0.0,,340,11.0,1027.0
Mexico City,2024-04-21,18:00:00,27.0,2.1,20,0.0,,350,26.0,1026.0
Mexico City,2024-04-21,19:00:00,28.0,2.2,19,0.0,,50,22.0,1025.0
Mexico City,2024-04-21,20:00:00,27.0,5.3,25,0.0,,40,26.0,1024.0
Mexico City,2024-04-21,21:00:00,27.0,4.1,23,0.0,,350,15.0,1023.0
Mexico City,2024-04-21,22:00:00,26.0,3.9,24,0.0,,20,13.0,1022.0
Mexico City,2024-04-21,23:00:00,23.0,10.1,44,0.0,,40,30.0,1023.0
Mexico City,2024-04-22,00:00:00,16.0,12.0,77,0.0,,30,37.0,1024.0
Mexico City,2024-04-22,01:00:00,17.0,11.1,68,0.0,,10,19.0,1026.0
Mexico City,2024-04-22,02:00:00,17.0,9.9,63,0.0,,70,7.0,1027.0
Mexico City,2024-04-22,03:00:00,18.0,11.1,64,0.0,,330,7.0,1027.0
Mexico City,2024-04-22,04:00:00,18.0,12.0,68,0.0,,300,9.0,1028.0
Mexico City,2024-04-22,05:00:00,17.0,11.9,72,0.0,,300,11.0,1028.0
Mexico City,2024-04-22,06:00:00,16.0,12.0,77,0.0,,310,9.0,1028.0
Mexico City,2024-04-22,07:00:00,16.0,12.0,77,0.0,,10,4.0,1028.0
Mexico City,2024-04-22,08:00:00,16.0,12.0,77,0.0,,260,7.0,1027.0
Mexico City,2024-04-22,09:00:00,16.0,11.0,72,0.0,,320,9.0,1027.0
Mexico City,2024-04-22,10:00:00,15.0,12.0,82,0.0,,10,7.0,1027.0
Mexico City,2024-04-22,11:00:00,14.0,11.0,82,0.0,,60,7.0,1027.0
Mexico City,2024-04-22,12:00:00,14.0,12.0,88,0.0,,70,9.0,1027.0
Mexico City,2024-04-22,13:00:00,15.0,12.0,82,0.0,,70,7.0,1028.0
Mexico City,2024-04-22,14:00:00,18.0,12.0,68,0.0,,80,9.0,1029.0
Mexico City,2024-04-22,15:00:00,20.0,11.0,56,0.0,,5,5.5,1029.0
Mexico City,2024-04-22,16:00:00,21.0,9.9,49,0.0,,10,9.0,1028.0
Mexico City,2024-04-22,17:00:00,22.0,10.2,47,0.0,,70,6.0,1027.0
Mexico City,2024-04-22,18:00:00,24.0,7.2,34,0.0,,10,11.0,1026.0
Mexico City,2024-04-22,19:00:00,24.0,8.0,36,0.0,,210,17.0,1025.0
Mexico City,2024-04-22,20:00:00,24.0,5.8,31,0.0,,210,15.0,1024.0
Mexico City,2024-04-22,21:00:00,20.0,9.0,49,0.4,,300,26.0,1026.0
Mexico City,2024-04-22,22:00:00,19.0,10.0,56,2.2,,130,15.0,1025.0
Mexico City,2024-04-22,23:00:00,18.0,9.1,56,0.2,,180,15.0,1025.0
Mexico City,2024-04-23,00:00:00,17.0,8.9,59,0.0,,100,19.0,1026.0
Mexico City,2024-04-23,01:00:00,17.0,9.9,63,0.0,,60,19.0,1027.0
Mexico City,2024-04-23,02:00:00,17.0,8.9,59,0.0,,40,13.0,1027.0
Mexico City,2024-04-23,03:00:00,17.0,7.9,55,0.0,,329,9.3,1028.0
Mexico City,2024-04-23,04:00:00,17.0,8.9,59,0.0,,310,9.0,1028.0
Mexico City,2024-04-23,05:00:00,16.0,11.0,72,0.0,,70,17.0,1029.0
Mexico City,2024-04-23,06:00:00,15.0,10.0,72,0.0,,60,9.0,1028.0
Mexico City,2024-04-23,07:00:00,15.3,12.4,83,0.0,,277,3.7,1011.5
Mexico City,2024-04-23,08:00:00,15.0,8.9,67,0.0,,230,7.0,1027.0
Mexico City,2024-04-23,09:00:00,15.0,10.0,72,0.0,,275,1.8,1027.0
Mexico City,2024-04-23,10:00:00,14.0,10.0,77,0.0,,170,7.0,1027.0
Mexico City,2024-04-23,11:00:00,13.8,12.4,91,0.0,,184,3.7,1013.7
Mexico City,2024-04-23,12:00:00,14.9,12.6,86,0.0,,212,3.7,1014.6
Mexico City,2024-04-23,13:00:00,16.8,13.1,79,0.0,,127,3.7,1015.1
Mexico City,2024-04-23,14:00:00,18.6,13.5,72,0.0,,120,3.7,1015.6
Mexico City,2024-04-23,15:00:00,20.8,13.3,62,0.0,,66,5.5,1014.4
Mexico City,2024-04-23,16:00:00,22.4,13.2,56,0.0,,55,5.5,1013.0
Mexico City,2024-04-23,17:00:00,23.9,13.2,51,0.0,,48,5.5,1011.6
Mexico City,2024-04-23,18:00:00,25.4,12.9,46,0.0,,33,7.4,1010.3
Mexico City,2024-04-23,19:00:00,25.9,13.1,45,0.0,,22,7.4,1008.6
Mexico City,2024-04-23,20:00:00,26.4,13.5,45,0.0,,9,9.3,1006.9
Mexico City,2024-04-23,21:00:00,25.6,11.4,41,0.0,,15,9.3,1006.6
Mexico City,2024-04-23,22:00:00,25.3,11.5,42,0.0,,346,11.1,1005.5
Mexico City,2024-04-23,23:00:00,25.1,11.6,43,0.0,,293,11.1,1004.4
Tromsø,2024-04-18,00:00:00,-3.4,-8.8,66,0.0,,195,16.6,1016.7
Tromsø,2024-04-18,01:00:00,-3.6,-9.0,66,0.0,,200,14.4,1016.8
Tromsø,2024-04-18,02:00:00,-3.9,-9.3,66,0.0,,201,13.3,1016.9
Tromsø,2024-04-18,03:00:00,-4.3,-9.9,65,0.0,,188,10.8,1017.0
Tromsø,2024-04-18,04:00:00,-3.4,-9.4,63,0.0,,200,13.7,1016.7
Tromsø,2024-04-18,05:00:00,-2.6,-10.0,57,0.0,,202,13.7,1016.4
Tromsø,2024-04-18,06:00:00,-1.7,-10.8,50,0.0,,203,14.8,1016.3
Tromsø,2024-04-18,07:00:00,-1.1,-10.5,49,0.0,,201,17.3,1016.3
Tromsø,2024-04-18,08:00:00,-0.6,-10.3,48,0.0,,199,20.5,1016.3
Tromsø,2024-04-18,09:00:00,-1.1,-11.0,47,0.0,,196,22.7,1016.1
Tromsø,2024-04-18,10:00:00,-0.7,-10.6,47,0.0,,194,23.0,1016.1
Tromsø,2024-04-18,11:00:00,-0.2,-10.2,47,0.0,,193,23.0,1015.9
Tromsø,2024-04-18,12:00:00,0.3,-10.3,45,0.0,,191,22.3,1015.8
Tromsø,2024-04-18,13:00:00,0.8,-9.8,45,0.0,,192,20.5,1015.5
Tromsø,2024-04-18,14:00:00,0.7,-10.2,44,0.0,,192,19.1,1015.1
Tromsø,2024-04-18,15:00:00,0.8,-9.8,45,0.0,,192,18.0,1014.9
Tromsø,2024-04-18,16:00:00,0.7,-9.6,46,0.0,,189,17.6,1014.8
Tromsø,2024-04-18,17:00:00,0.4,-8.6,51,0.0,,178,15.8,1014.6
Tromsø,2024-04-18,18:00:00,-0.7,-7.9,58,0.0,,171,13.7,1014.6
Tromsø,2024-04-18,19:00:00,-1.7,-8.7,59,0.0,,174,14.4,1014.7
Tromsø,2024-04-18,20:00:00,-0.6,-8.1,57,0.0,,188,17.3,1014.7
Tromsø,2024-04-18,21:00:00,-0.4,-7.9,57,0.0,,193,18.0,1014.7
Tromsø,2024-04-18,22:00:00,-0.8,-7.6,60,0.0,,195,16.2,1014.5
Tromsø,2024-04-18,23:00:00,-1.4,-7.7,62,0.0,,197,15.8,1014.4
Tromsø,2024-04-19,00:00:00,-1.7,-7.8,63,0.0,,199,16.6,1014.4
Tromsø,2024-04-19,01:00:00,-1.6,-7.9,62,0.0,,193,19.4,1014.1
Tromsø,2024-04-19,02:00:00,-1.8,-8.1,62,0.0,,197,18.0,1014.1
Tromsø,2024-04-19,03:00:00,-2.3,-8.0,65,0.0,,205,15.1,1014.0
Tromsø,2024-04-19,04:00:00,-2.1,-8.0,64,0.0,,205,15.8,1014.1
Tromsø,2024-04-19,05:00:00,-1.2,-8.0,60,0.0,,207,15.8,1014.3
Tromsø,2024-04-19,06:00:00,-0.5,-7.8,58,0.0,,206,17.6,1014.3
Tromsø,2024-04-19,07:00:00,1.3,-6.5,56,0.0,,200,20.2,1014.2
Tromsø,2024-04-19,08:00:00,1.9,-6.4,54,0.0,,198,22.0,1014.3
Tromsø,2024-04-19,09:00:00,2.5,-6.4,52,0.0,,197,23.4,1014.4
Tromsø,2024-04-19,10:00:00,2.9,-6.5,50,0.0,,194,26.3,1014.5
Tromsø,2024-04-19,11:00:00,3.2,-6.5,49,0.0,,192,27.4,1014.5
Tromsø,2024-04-19,12:00:00,2.6,-7.6,47,0.0,,191,27.0,1014.3
Tromsø,2024-04-19,13:00:00,2.8,-7.7,46,0.0,,189,25.9,1014.4
Tromsø,2024-04-19,14:00:00,2.9,-7.6,46,0.0,,189,23.8,1014.5
Tromsø,2024-04-19,15:00:00,2.8,-6.9,49,0.0,,189,21.2,1014.8
Tromsø,2024-04-19,16:00:00,2.6,-6.3,52,0.0,,185,18.0,1014.9
Tromsø,2024-04-19,17:00:00,2.0,-5.6,57,0.0,,180,14.8,1015.1
Tromsø,2024-04-19,18:00:00,0.8,-6.1,60,0.0,,177,10.4,1015.3
Tromsø,2024-04-19,19:00:00,-0.6,-6.2,66,0.0,,265,5.0,1015.7
Tromsø,2024-04-19,20:00:00,-1.4,-6.2,70,0.0,,253,6.1,1016.2
Tromsø,2024-04-19,21:00:00,-1.7,-7.2,66,0.0,,189,8.6,1016.4
Tromsø,2024-04-19,22:00:00,-2.1,-8.2,63,0.0,,194,11.2,1016.6
Tromsø,2024-04-19,23:00:00,-0.9,-6.3,67,0.0,,204,10.1,1016.5
Tromsø,2024-04-20,00:00:00,-1.6,-6.9,67,0.0,,215,7.6,1016.8
Tromsø,2024-04-20,01:00:00,-2.3,-7.6,67,0.0,,208,6.8,1017.2
Tromsø,2024-04-20,02:00:00,-3.1,-8.2,68,0.0,,274,5.8,1017.7
Tromsø,2024-04-20,03:00:00,-3.5,-8.0,71,0.0,,270,4.7,1017.8
Tromsø,2024-04-20,04:00:00,-1.7,-7.2,66,0.0,,222,5.4,1018.4
Tromsø,2024-04-20,05:00:00,-0.2,-7.5,58,0.0,,227,8.3,1018.8
Tromsø,2024-04-20,06:00:00,0.8,-9.5,46,0.0,,210,11.9,1018.9
Tromsø,2024-04-20,07:00:00,1.1,-9.2,46,0.0,,202,14.0,1019.6
Tromsø,2024-04-20,08:00:00,1.3,-9.3,45,0.0,,203,15.8,1020.0
Tromsø,2024-04-20,09:00:00,0.9,-10.3,43,0.0,,203,13.7,1020.4
Tromsø,2024-04-20,10:00:00,1.3,-10.8,40,0.0,,207,11.5,1020.8
Tromsø,2024-04-20,11:00:00,1.7,-11.8,36,0.0,,215,5.0,1021.1
Tromsø,2024-04-20,12:00:00,2.3,-10.6,38,0.0,,18,2.9,1021.6
Tromsø,2024-04-20,13:00:00,2.9,-10.0,38,0.0,,38,5.4,1021.9
Tromsø,2024-04-20,14:00:00,2.5,-11.4,35,0.0,,39,2.5,1022.3
Tromsø,2024-04-20,15:00:00,2.6,-10.3,38,0.0,,13,4.3,1022.7
Tromsø,2024-04-20,16:00:00,2.4,-8.3,45,0.0,,15,6.1,1023.2
Tromsø,2024-04-20,17:00:00,1.9,-6.0,56,0.0,,351,6.5,1023.7
Tromsø,2024-04-20,18:00:00,0.7,-5.1,65,0.0,,13,4.7,1024.4
Tromsø,2024-04-20,19:00:00,0.2,-5.8,64,0.0,,177,6.5,1025.1
Tromsø,2024-04-20,20:00:00,-0.6,-7.6,59,0.0,,195,10.8,1025.8
Tromsø,2024-04-20,21:00:00,-1.3,-7.7,62,0.0,,177,9.4,1026.4
Tromsø,2024-04-20,22:00:00,-1.6,-7.7,63,0.0,,190,14.0,1027.2
Tromsø,2024-04-20,23:00:00,-1.6,-7.7,63,0.0,,189,16.6,1028.0
Tromsø,2024-04-21,00:00:00,-2.4,-10.0,56,0.0,,194,20.9,1028.8
Tromsø,2024-04-21,01:00:00,-2.4,-9.8,57,0.0,,196,20.5,1029.5
Tromsø,2024-04-21,02:00:00,-2.4,-9.8,57,0.0,,197,20.2,1030.5
Tromsø,2024-04-21,03:00:00,-2.4,-9.8,57,0.0,,194,21.2,1031.1
Tromsø,2024-04-21,04:00:00,-2.3,-9.7,57,0.0,,195,21.2,1031.8
Tromsø,2024-04-21,05:00:00,-1.9,-10.2,53,0.0,,195,22.0,1032.4
Tromsø,2024-04-21,06:00:00,-1.4,-10.2,51,0.0,,195,21.6,1032.8
Tromsø,2024-04-21,07:00:00,-0.7,-10.1,49,0.0,,195,22.3,1033.1
Tromsø,2024-04-21,08:00:00,-0.1,-10.3,46,0.0,,195,23.4,1033.5
Tromsø,2024-04-21,09:00:00,0.4,-10.2,45,0.0,,196,22.7,1034.0
Tromsø,2024-04-21,10:00:00,0.4,-11.3,41,0.0,,195,21.6,1034.3
Tromsø,2024-04-21,11:00:00,0.9,-10.9,41,0.0,,197,21.6,1034.7
Tromsø,2024-04-21,12:00:00,1.3,-10.8,40,0.0,,196,22.3,1035.0
Tromsø,2024-04-21,13:00:00,1.4,-10.7,40,0.0,,195,22.7,1035.4
Tromsø,2024-04-21,14:00:00,1.4,-10.7,40,0.0,,193,23.8,1035.4
Tromsø,2024-04-21,15:00:00,1.5,-10.3,41,0.0,,194,22.7,1035.0
Tromsø,2024-04-21,16:00:00,1.3,-9.9,43,0.0,,193,20.9,1034.8
Tromsø,2024-04-21,17:00:00,0.9,-9.4,46,0.0,,191,19.4,1034.4
Tromsø,2024-04-21,18:00:00,0.3,-8.4,52,0.0,,189,20.2,1034.3
Tromsø,2024-04-21,19:00:00,-0.8,-8.5,56,0.0,,185,18.7,1034.3
Tromsø,2024-04-21,20:00:00,-1.8,-9.0,58,0.0,,192,20.5,1034.0
Tromsø,2024-04-21,21:00:00,-1.5,-9.4,55,0.0,,196,24.1,1034.2
Tromsø,2024-04-21,22:00:00,-1.6,-9.5,55,0.0,,197,23.8,1034.0
Tromsø,2024-04-21,23:00:00,-1.8,-9.4,56,0.0,,196,23.0,1033.4
Tromsø,2024-04-22,00:00:00,-1.9,-9.1,58,0.0,,198,22.3,1032.8
Tromsø,2024-04-22,01:00:00,-2.4,-9.8,57,0.0,,193,27.4,1032.1
Tromsø,2024-04-22,02:00:00,-2.5,-9.4,59,0.0,,200,24.8,1031.5
Tromsø,2024-04-22,03:00:00,-2.4,-9.8,57,0.0,,197,24.5,1031.2
Tromsø,2024-04-22,04:00:00,-2.1,-9.9,55,0.0,,195,27.7,1030.7
Tromsø,2024-04-22,05:00:00,-1.9,-10.0,54,0.0,,192,31.3,1030.0
Tromsø,2024-04-22,06:00:00,-1.2,-9.6,53,0.0,,192,32.8,1029.1
Tromsø,2024-04-22,07:00:00,-0.7,-9.8,50,0.0,,193,33.1,1028.7
Tromsø,2024-04-22,08:00:00,0.0,-10.0,47,0.0,,192,32.4,1028.1
Tromsø,2024-04-22,09:00:00,0.6,-10.3,44,0.0,,191,30.2,1027.2
Tromsø,2024-04-22,10:00:00,1.1,-10.1,43,0.0,,195,27.7,1026.4
Tromsø,2024-04-22,11:00:00,1.7,-9.6,43,0.0,,193,27.7,1025.9
Tromsø,2024-04-22,12:00:00,1.9,-9.1,44,0.0,,190,28.4,1025.3
Tromsø,2024-04-22,13:00:00,2.2,-9.1,43,0.0,,190,26.6,1024.5
Tromsø,2024-04-22,14:00:00,2.4,-8.9,43,0.0,,187,25.2,1023.9
Tromsø,2024-04-22,15:00:00,2.4,-8.3,45,0.0,,189,24.5,1023.2
Tromsø,2024-04-22,16:00:00,1.6,-9.6,43,0.0,,182,24.5,1022.4
Tromsø,2024-04-22,17:00:00,1.4,-9.0,46,0.0,,180,20.9,1021.9
Tromsø,2024-04-22,18:00:00,0.9,-8.1,51,0.0,,183,18.4,1021.5
Tromsø,2024-04-22,19:00:00,0.4,-7.6,55,0.0,,186,19.1,1021.5
Tromsø,2024-04-22,20:00:00,-0.4,-7.7,58,0.0,,187,19.4,1021.5
Tromsø,2024-04-22,21:00:00,-0.3,-7.1,60,0.0,,196,13.0,1021.4
Tromsø,2024-04-22,22:00:00,-1.5,-7.6,63,0.0,,219,8.6,1021.2
Tromsø,2024-04-22,23:00:00,-2.3,-7.4,68,0.0,,275,6.1,1020.9
Tromsø,2024-04-23,00:00:00,-3.0,-7.9,69,0.0,,324,4.7,1020.3
Tromsø,2024-04-23,01:00:00,-3.3,-8.4,68,0.0,,326,3.2,1019.9
Tromsø,2024-04-23,02:00:00,-2.8,-8.1,67,0.0,,325,4.3,1019.6
Tromsø,2024-04-23,03:00:00,-3.0,-8.1,68,0.0,,340,2.2,1019.2
Tromsø,2024-04-23,04:00:00,-2.2,-7.3,68,0.0,,298,2.5,1018.9
Tromsø,2024-04-23,05:00:00,-0.8,-6.4,66,0.0,,300,1.8,1018.3
Tromsø,2024-04-23,06:00:00,0.2,-6.7,60,0.0,,315,2.2,1017.7
Tromsø,2024-04-23,07:00:00,-0.5,-9.4,51,0.0,,276,2.5,1017.5
Tromsø,2024-04-23,08:00:00,0.2,-9.8,47,0.0,,281,2.2,1017.2
Tromsø,2024-04-23,09:00:00,0.9,-10.3,43,0.0,,282,1.8,1016.7
Tromsø,2024-04-23,10:00:00,1.7,-9.6,43,0.0,,314,2.2,1015.9
Tromsø,2024-04-23,11:00:00,2.8,-7.7,46,0.0,,30,4.7,1015.0
Tromsø,2024-04-23,12:00:00,3.3,-7.2,46,0.0,,35,8.6,1014.2
Tromsø,2024-04-23,13:00:00,3.8,-7.4,44,0.0,,28,8.6,1013.3
Tromsø,2024-04-23,14:00:00,3.6,-6.1,49,0.0,,42,9.4,1012.5
Tromsø,2024-04-23,15:00:00,2.8,-3.3,64,0.0,,30,11.2,1011.9
Tromsø,2024-04-23,16:00:00,1.3,0.0,91,0.3,,14,12.2,1011.5
Tromsø,2024-04-23,17:00:00,0.1,-5.5,66,0.4,,18,9.4,1011.0
Tromsø,2024-04-23,18:00:00,-0.8,-4.0,79,0.0,,23,8.3,1010.4
Tromsø,2024-04-23,19:00:00,-1.9,-3.0,92,0.4,,24,6.1,1010.0
Tromsø,2024-04-23,20:00:00,-2.3,-2.7,97,0.6,,12,3.6,1009.7
Tromsø,2024-04-23,21:00:00,-2.4,-2.5,99,0.5,,354,2.5,1009.1
Tromsø,2024-04-23,22:00:00,-2.2,-2.5,98,0.3,,17,1.8,1008.8
Tromsø,2024-04-23,23:00:00,-2.0,-2.3,98,0.2,,27,1.4,1008.5
Cairo,2024-04-18,00:00:00,24.0,9.2,39,0.0,,320,20.0,1010.0
Cairo,2024-04-18,01:00:00,24.0,9.2,39,0.0,,350,15.0,1010.0
Cairo,2024-04-18,02:00:00,23.0,10.1,44,0.0,,320,9.0,1010.0
Cairo,2024-04-18,03:00:00,23.0,10.1,44,0.0,,300,7.0,1011.0
Cairo,2024-04-18,04:00:00,24.0,9.9,41,0.0,,290,6.0,1012.0
Cairo,2024-04-18,05:00:00,23.0,11.1,47,0.0,,290,17.0,1012.0
Cairo,2024-04-18,06:00:00,24.0,12.0,47,0.0,,310,17.0,1012.0
Cairo,2024-04-18,07:00:00,25.0,10.8,41,0.0,,310,11.0,1013.0
Cairo,2024-04-18,08:00:00,26.0,11.0,39,0.0,,320,11.0,1013.0
Cairo,2024-04-18,09:00:00,26.5,12.9,43,0.0,,306,13.0,1012.5
Cairo,2024-04-18,10:00:00,28.0,11.1,35,0.0,,290,17.0,1012.0
Cairo,2024-04-18,11:00:00,28.0,12.0,37,0.0,,330,17.0,1012.0
Cairo,2024-04-18,12:00:00,29.0,12.0,35,0.0,,350,17.0,1012.0
Cairo,2024-04-18,13:00:00,29.0,11.1,33,0.0,,330,20.0,1011.0
Cairo,2024-04-18,14:00:00,28.0,12.0,37,0.0,,350,13.0,1012.0
Cairo,2024-04-18,15:00:00,28.0,11.1,35,0.0,,360,22.0,1011.0
Cairo,2024-04-18,16:00:00,28.0,11.1,35,0.0,,350,15.0,1012.0
Cairo,2024-04-18,17:00:00,27.0,11.1,37,0.0,,360,17.0,1012.0
Cairo,2024-04-18,18:00:00,25.0,15.0,54,0.0,,10,20.0,1014.0
Cairo,2024-04-18,19:00:00,24.0,15.0,57,0.0,,30,19.0,1014.0
Cairo,2024-04-18,20:00:00,23.0,16.1,65,0.0,,60,17.0,1014.0
Cairo,2024-04-18,21:00:00,21.0,16.0,73,0.0,,30,20.0,1014.0
Cairo,2024-04-18,22:00:00,21.0,16.0,73,0.0,,50,13.0,1014.0
Cairo,2024-04-18,23:00:00,20.0,15.0,73,0.0,,60,11.0,1013.0
Cairo,2024-04-19,00:00:00,20.0,15.0,73,0.0,,60,7.0,1013.0
Cairo,2024-04-19,01:00:00,19.7,15.6,77,0.0,,34,11.1,1013.4
Cairo,2024-04-19,02:00:00,20.0,15.0,73,0.0,,40,6.0,1013.0
Cairo,2024-04-19,03:00:00,18.8,15.7,82,0.0,,37,7.4,1013.5
Cairo,2024-04-19,04:00:00,19.0,16.0,83,0.0,,60,6.0,1014.0
Cairo,2024-04-19,05:00:00,20.0,16.0,78,0.0,,360,7.0,1014.0
Cairo,2024-04-19,06:00:00,20.0,16.0,78,0.0,,340,11.0,1014.0
Cairo,2024-04-19,07:00:00,22.0,15.1,65,0.0,,360,7.0,1015.0
Cairo,2024-04-19,08:00:00,23.0,14.0,57,0.0,,30,9.0,1014.0
Cairo,2024-04-19,09:00:00,25.0,12.9,47,0.0,,340,7.0,1014.0
Cairo,2024-04-19,10:00:00,26.0,12.1,42,0.0,,340,7.0,1013.0
Cairo,2024-04-19,11:00:00,27.0,11.9,39,0.0,,330,13.0,1013.0
Cairo,2024-04-19,12:00:00,27.0,8.9,32,0.0,,300,11.0,1011.0
Cairo,2024-04-19,13:00:00,28.0,10.2,33,0.0,,310,15.0,1011.0
Cairo,2024-04-19,14:00:00,28.0,7.8,28,0.0,,330,11.0,1011.0
